CDATE,DATASET,DESCRIPTION,FIELDS,GROUP_ID,ID,MDATE,NAME,PARTITION_RANGE,SCOPE,SHARE,USERID,CONNECTOR_ID,REFERENCED_ID
20201127113644,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\ud1b5\uacc4_\uc2dc\ub3c4\ubcc4 \uae30\uc131\uc2e4\uc801(\uae08\uc561)(2019).csv\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uc2dc\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uae08\uc561"", ""type"": ""BIGINT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,7147fae8-85ae-44ca-b542-76c20795d89d,20201127113644,통계_시도별 기성실적(금액)(2019),,,all,iris,1,
20201022132402,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\uc9c0\uac00\ubcc0\ub3d9\ub960_\uacbd\ub0a8.csv\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uc9c0\uc5ed"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ubcc0\ub3d9\uc728"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,72147e90-3657-46e6-b03a-b4741f53547e,20201022132402,land_gyeong,,,all,iris,1,
20201124101531,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\uc2dc\ub3c4\ubcc4\ucd1d\uac74\ucd95\ubb3c\uc218.csv\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",시도별 용도구분 없는 총 건축물의 수,"[{""name"": ""\uc2dc\ub3c4\uba85"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uacc4"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,726052ec-ac03-4aba-8546-a7fe4683a755,20201124101531,그린_시도별총건축물수,,,all,iris,1,
20201023154246,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\uacf5\ud56d\ubcc4 \ud654\ubb3c\ub7c9 \ud1b5\ud569\ubcf8_\uc2a4\ud0dd\uc6a9.csv\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uacf5\ud56d\uba85"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2010"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""2011"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""2012"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""2013"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""2014"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""2015"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""2016"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""2017"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""2018"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""2019"", ""type"": ""INTEGER"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,727a45dc-54c3-4c75-b40a-254d4ea6f5c0,20201211155139,공항별 화물량 통합본_스택용,,,all,iris,1,
20201126100659,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\uc790\ub3d9\ucc28\ub4f1\ub85d\ud604\ud669_\uc5f0\ub8cc\ubcc4.xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",자동차등록현황_연료별,"[{""name"": ""\uc5f0\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc2dc\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ud718\ubc1c\uc720"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""\uacbd\uc720"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""LPG"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""\uc804\uae30"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""CNG"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""\ud558\uc774\ube0c\ub9ac\ub4dc"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""\uc218\uc18c"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""\uae30\ud0c0"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""\uacc4"", ""type"": ""BIGINT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,73d42d3d-500c-44fe-b1ca-2f9a9e03fc07,20201126100659,자동차등록현황_연료별,,,all,iris,1,
20201019124332,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\ucca0\ub3c4\uc5ec\uac1d \ud14c\uc774\ube14.csv\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""_c0"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2010"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""2011"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""2012"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""2013"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""2014"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""2015"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""2016"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""2017"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""2018"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""2019"", ""type"": ""INTEGER"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,73edaee4-e325-44a4-b904-b14526247b36,20201211151348,철도여객 테이블,,,all,iris,1,
20201125100328,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\uc2dc\ub3c4\ud604\ud669(2019).xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uc2dc\ub3c4\uba85"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2\ucc28\ub85c\uc774\ud558"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""4\ucc28\ub85c"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""6\ucc28\ub85c"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""8\ucc28\ub85c"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""10\ucc28\ub85c\uc774\uc0c1"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,74e2881e-0db5-48e7-9f68-01ba6979f6b8,20201125143712,도로현황2_시도현황,,,all,iris,1,
20201014154049,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\ucca0\ub3c4\ud654\ubb3c_\uc8fc\uc694\uc218\uc1a1\ud488\ubaa9.csv\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uc8fc\uc694 \uc218\uc1a1\ud488\ubaa9"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2018"", ""type"": ""REAL"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,7517ba38-f26f-4140-a393-4b5a8af7f485,20201209103323,철도화물_주요수송품목,,,all,iris,1,
20201204163323,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/2010~2019 \uc790\uc7ac\ubcc4 \uc5f0\uba74\uc801 \uae30\uc900 \ucf64\ubcf4\ubc15\uc2a4.xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uad6c\ubd84"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc5f0\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc790\uc7ac\uc885\ub958"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc5f0\uba74\uc801"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc804\ub144\ub300\ube44\uc99d\uac10\ub960"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,75d45232-0605-4fdc-9950-62c64d66eec1,20201209140122,건축현황_연면적기준_2010-2019자재별,,,all,iris,1,
20201019134710,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\ub300\uc9c0 \uba74\uc801 \ucd94\uc774.csv\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\ub144\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ub300\uc9c0 \uba74\uc801"", ""type"": ""REAL"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,77eb4f7f-b7c5-4a64-b054-3fe178d74fa7,20201019134710,대지 면적 추이,,,all,iris,1,
20201113170702,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\ub3c4\ucc29\uad6d\uac00.csv\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\ub3c4\ucc29\uad6d\uac00"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ud658\uc801\ud654\ubb3c(ton)"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,784ddec3-b1a1-4e56-804d-45f316f8ef09,20201113170702,항공_환적도착국가,,,all,iris,1,
20201020161522,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\ud574\uc678\uac74\uc124\uc218\uc8fc_\uacf5\uc885\ubcc4_\uac74\uc218(2010-2019).csv\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",2010-2019,"[{""name"": ""\ub144\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ud569\uacc4"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\ud1a0\ubaa9"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uac74\ucd95"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uc0b0\uc5c5\uc124\ube44"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uc804\uae30"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\ud1b5\uc2e0"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uc6a9\uc5ed"", ""type"": ""INTEGER"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,787fb539-88af-4366-905c-e134e955bafa,20201208164837,해외건설수주_공종별_건수,,,all,iris,1,
20201022132425,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\uc9c0\uac00\ubcc0\ub3d9\ub960_\uc6b8\uc0b0\uad11\uc5ed\uc2dc.csv\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uc9c0\uc5ed"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ubcc0\ub3d9\uc728"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,7ef71772-f51b-4d03-aca2-396809f33a84,20201022132425,land_ul,,,all,iris,1,
20201127110140,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\ud1b5\uacc4_\uc2dc\ub3c4\ubcc4 \ub3c4\uae09\ubcc4 \uae30\uc131\uc2e4\uc801(\uac74\uc218)(2019).xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uc2dc\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc6d0\ub3c4\uae09"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""\ud558\ub3c4\uae09"", ""type"": ""BIGINT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,81e01090-5f3a-45f1-b4b1-529bdf73b122,20201127110140,통계_시도별 도급별 기성실적(건수)(2019),,,all,iris,1,
20201012153808,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\uad50\ud1b5\ud63c\uc7a1\ube44\uc6a9_\ud589\uc5f4\ubcc0\ud658.xlsx\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",교통혼잡비용_행열변환,"[{""name"": ""\uc5f0\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uad50\ud1b5\ud63c\uc7a1\ube44\uc6a9"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\uc804\ub144\ub300\ube44 \uc99d\uac10\ub960(%)"", ""type"": ""REAL"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,84276fcd-5b55-4708-b26e-38e0cbc2f052,20201012153808,교통혼잡비용_행열변환,,,all,iris,1,
20201125095409,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\uc9c0\uc5ed\ubcc4_\uc8fc\ud0dd\uac74\uc124_\uc778\ud5c8\uac00\uc2e4\uc801(2010-2019).csv\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",2010-2019,"[{""name"": ""\ub144"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc2dc\ub3c4\uba85"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ud569\uacc4"", ""type"": ""INTEGER"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,865445f4-e41e-4e29-a7f4-a9245abfaa67,20201208154906,지역별_주택건설_인허가실적,,,all,iris,1,
20201013090500,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\uc790\ub3d9\ucc28 \ub4f1\ub85d\ud604\ud669.xlsx\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",자동차 등록 현황,"[{""name"": ""\uc5f0\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ub4f1\ub85d\ub300\uc218"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""\uc804\ub144\ub300\ube44\u00a0\uc99d\uac00\ub300\uc218(\ucc9c\ub300)"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""\uc804\ub144\ub300\ube44\u00a0\uc99d\uac10\ube44(%)"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\uc608\uce21"", ""type"": ""BIGINT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,878339a0-9e2f-40af-b2b9-cca1cc457bc1,20201110111321,자동차 등록 현황,,,all,iris,1,
20200708175453,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/KOR_MAP_SIDO\"""", ""option"": {""sep"": ""|"", ""sheet_name"": """", ""cells"": """"}}",대한민국 시도 데이터 모델,"[{""name"": ""CTPRVN_CD"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""CTP_ENG_NM"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""CTP_KOR_NM"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""GEOMETRY"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,8878ac2f-cb4d-42c3-ae2e-d668e0204000,20200708175453,KOREA_MAP_SIDO_MODEL,,,all,iris,1,
20201014144726,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\ubbfc\uc9c0_\uc5ec\uac1d\ub370\uc774\ud130.xls\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": ""F17:H27""}}",,"[{""name"": ""_c0"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uac04\uc120\ucca0\ub3c4\u00a0\uc218\uc1a1\ub7c9"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uad11\uc5ed\uc804\ucca0\u00a0\uc218\uc1a1\ub7c9"", ""type"": ""INTEGER"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,893e035b-129e-4f4c-adf4-6f5bdb274985,20201211151255,철도여객_여객 수송량 제외,,,all,iris,1,
20201124141032,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\ud574\uc678\uac74\uc124\uc218\uc8fc_\ubd80\ubb38\ubcc4(2019).csv\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",2010-2019,"[{""name"": ""\uacf5\uc885"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2019"", ""type"": ""REAL"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,893f0ae5-eced-4c8a-bea6-3b439b34990a,20201209103308,해외건설수주_부문별,,,all,iris,1,
20201013131440,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\uc9c0\uc5ed\ubcc4 \uc778\uad6c 1\uc778\ub2f9 \ub3c4\uc2dc\uba74\uc801.xlsx\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\ub3c4\uc2dc\uba85"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc8fc\uac70\uc9c0\uc5ed(A)"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\uc0c1\uc5c5\uc9c0\uc5ed(B)"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\uacf5\uc5c5\uc9c0\uc5ed(C)"", ""type"": ""REAL"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,8a68f95b-7bab-4668-acf2-0ad45f4f8784,20201013131739,국토도시_도시현황_지역별1인당면적,,,all,iris,1,
20201013134419,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\ubbfc\uc9c0_\ud56d\uacf5\uc804\uccb4\ub370\uc774\ud130.xls\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": ""G42:K51""}}",,"[{""name"": ""_c0"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uad6d\uc81c\uc120\u00a0\ud654\ubb3c\ub7c9"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\uad6d\uc81c\uc120\u00a0\ud654\ubb3c\u00a0\uc99d\uac10\ub960(%)"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\uad6d\ub0b4\uc120\u00a0\ud654\ubb3c\ub7c9"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\uad6d\ub0b4\uc120\u00a0\ud654\ubb3c\u00a0\uc99d\uac10\ub960(%)"", ""type"": ""REAL"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,8b01a696-aa2c-44dd-8e15-25596117d118,20201211151530,연도별 항공화물 수송실적_전체,,,all,iris,1,
20201019135538,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\uc804\uad6d \ud1a0\uc9c0\uc774\uc6a9 \ud604\ud669_\ud589\uc5f4\ubcc0\ud658.csv\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""-"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2010"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""2011"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""2012"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""2013"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""2014"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""2015"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""2016"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""2017"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""2018"", ""type"": ""REAL"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,8c24da5f-a50a-4cc2-a48a-1b537fe93b96,20201019135538,전국 토지이용 현황_행열변환,,,all,iris,1,
20201019095930,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\uad6d\uac00\ubb3c\ub958\ube44_\ud45c\uc900.csv\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uad6d\uac00\ubb3c\ub958\ube44"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""GDP\ub300\ube44 \ube44\uc728"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\ub144\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,8dec1e49-d60d-4664-a2b0-f8ab201533a9,20201209105927,국가물류비_3,,,all,iris,1,
20201019112400,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\uc8fc\ud0dd\ubcf4\uae09\ub960_\uc218\ub3c4\uad8c\uc9c0\ubc29\ube44\uad50_\ud589\uc5f4\ubc14\uafc8.xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",국토교통부_주택보급률_주택보급률 모델의 행렬바꾼 버전,"[{""name"": ""\uad6c\ubd84"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2010"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2011"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2012"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2013"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2014"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2015"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2016"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2017"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2018"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,8dee5c1b-2e7b-4b82-a8fc-71d4939106e1,20201208155839,"국토교통부_주택보급률_주택보급률_수도권,지방 비교",,,all,iris,1,
20201127105255,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\uc790\ub3d9\ucc28\ub4f1\ub85d\ud604\ud669_\uc678\uc81c\ucc28.xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",자동차등록현황_외제차,"[{""name"": ""\uc5f0\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc2dc\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc790\ub3d9\ucc28\ub4f1\ub85d\ub300\uc218"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""\uad6d\uc0b0\ucc28"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""\uc218\uc785\ucc28"", ""type"": ""BIGINT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,912b07d0-77fc-40e3-a733-1c556e113a1a,20201127130411,자동차등록현황_외제차,,,all,iris,1,
20201028110028,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/2018\ub144 \uc8fc\ud0dd\ubcf4\uae09\ub960_\uc9c0\ub3c4\uc6a9.xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",지도 시각화용,"[{""name"": ""_c0"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2018\ub144\uc8fc\ud0dd\ubcf4\uae09\ub960"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,91e6faa1-9ecf-4b0b-ab87-1e3ec7004e74,20201209094837,2018년_주택보급률,,,all,iris,1,
20201021171418,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\uacf5\ud56d\ubcc4 \ud654\ubb3c\ub7c9 \ud1b5\ud569\ubcf8_\ud589\uc5f4\ubc14\uafc8.csv\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uc5f0\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc778\ucc9c(ICN)"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uae40\ud3ec(GMP)"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uae40\ud574(PUS)"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uc81c\uc8fc(CJU)"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\ub300\uad6c(TAE)"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uad11\uc8fc(KWJ)"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uccad\uc8fc(CJJ)"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\ubb34\uc548(MWX)"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uc5ec\uc218(RSU)"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uc6b8\uc0b0(USN)"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uc0ac\ucc9c(HIN)"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\ud3ec\ud56d(KPO)"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uad70\uc0b0(KUV)"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uc6d0\uc8fc(WJU)"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uc591\uc591(YNY)"", ""type"": ""INTEGER"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,9378b2af-6a95-4472-a9ac-36b5186d1c6b,20201211155103,공항별 화물량_행열바꿈,,,all,iris,1,
